EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
167683,WIND PT LT WI TO WINTHROP HBR IL (ZONE),KENOSHA,05/13/2009,2250,Marine Thunderstorm Wind,34.00, ,0,0,0,0,XX,CST-6,MG,28492,Z,646,MKX,0,0,C-MAN Station, , , ,1,ENE,1,ENE,KENOSHA,05/13/2009,2250,42.589,-87.809,42.589,-87.809,"","A strong cold front moved across the nearshore waters of Lake Michigan, producing a line of thunderstorms.  Some of these thunderstorms produced severe wind gusts over the nearshore waters.",11
171577,MICHIGAN CITY IN TO NEW BUFFALO MI (ZONE),MICHIGAN CITY,05/13/2009,2325,Marine Thunderstorm Wind,36.00, ,0,0,0,0,XX,EST-5,MG,29239,Z,46,IWX,0,0,C-MAN Station, , , ,0,N,0,N,MICHIGAN CITY,05/13/2009,2326,41.72,-86.9,41.72,-86.9,"The Michigan City Great Lakes Environmental Research Laboratory (GLERL) site recorded a 36 knot wind gust.","Several lines of strong to locally severe thunderstorms affected portions of Illinois during the evening hours of May 13th and moved east into western Indiana and adjacent portions of far southeastern Lake Michigan during the early morning hours of the 14th. While instability was marginal, very strong wind fields were in place with a few of the strongest storms able to bring the strong winds to the surface.",12
171578,MICHIGAN CITY IN TO NEW BUFFALO MI (ZONE),MICHIGAN CITY,05/13/2009,2355,Marine Thunderstorm Wind,55.00, ,0,0,0,0,XX,EST-5,MG,29239,Z,46,IWX,0,0,C-MAN Station, , , ,0,N,0,N,MICHIGAN CITY,05/13/2009,2356,41.72,-86.9,41.72,-86.9,"The Michigan City Great Lakes Environmental Research Laboratory (GLERL) site recorded a sustained wind of 41 knots with a peak gust of 55 knots.","Several lines of strong to locally severe thunderstorms affected portions of Illinois during the evening hours of May 13th and moved east into western Indiana and adjacent portions of far southeastern Lake Michigan during the early morning hours of the 14th. While instability was marginal, very strong wind fields were in place with a few of the strongest storms able to bring the strong winds to the surface.",13
174561,GARY TO BURNS HARBOR IN (ZONE),BURNS HARBOR,06/01/2009,350,Marine Thunderstorm Wind,44.00, ,0,0,0,0,XX,CST-6,MG,29815,Z,744,LOT,0,0,C-MAN Station, , , ,0,N,0,N,BURNS HARBOR,06/01/2009,350,41.65,-87.08,41.65,-87.08,"","Strong thunderstorms moved across southern Lake Michigan during the early morning hours of June 1st.",14
173135,MICHIGAN CITY IN TO NEW BUFFALO MI (ZONE),MICHIGAN CITY,06/01/2009,445,Marine Thunderstorm Wind,34.00, ,0,0,0,0,XX,EST-5,MG,29520,Z,46,IWX,0,0,C-MAN Station, , , ,0,N,0,N,MICHIGAN CITY,06/01/2009,446,41.72,-86.9,41.72,-86.9,"The Michigan City GLERL site recorded a 34 knot wind gust.","A frontal boundary was located across the area and allowed for the development of thunderstorms. One storm strengthened sufficiently to produce a 39 mph wind gust along the shore of Michigan City.",15
179445,WIND PT LT WI TO WINTHROP HBR IL (ZONE),KENOSHA,06/08/2009,1520,Marine Thunderstorm Wind,47.00, ,0,0,0,0,XX,CST-6,MG,30636,Z,646,MKX,0,0,Official NWS Observations, , , ,1,ENE,1,ENE,KENOSHA,06/08/2009,1520,42.589,-87.809,42.589,-87.809,"","A line of severe thunderstorms developed in the warm sector ahead of an approaching low pressure system. Warm, moist air and MLCAPE values of 1000-1500 J/kg continued to fuel the storms as they moved across southern Wisconsin. These storms produced damaging winds as they moved from Southeast Wisconsin out over the waters of Lake Michigan from near Wind Point south to Winthrop Harbor IL.  Hail up to 1/5 inches in diameter was reported inland away from Lake Michigan with these storms, however, no reports of hail over the nearshore waters were received.",16
167654,SHEBOYGAN TO PT WASHINGTON WI (ZONE),SHEBOYGAN,06/19/2009,0,Marine Thunderstorm Wind,38.00, ,0,0,0,0,XX,CST-6,MG,28487,Z,643,MKX,0,0,C-MAN Station, , , ,1,E,1,E,SHEBOYGAN,06/19/2009,0,43.75,-87.692,43.75,-87.692,"","A surge of warm, moist air advection at the nose of a low level jet produced a line of scattered strong thunderstorms which moved over the nearshore waters of Lake Michigan.  Thunderstorm wind gusts to around 40 knots were generated.",17
167655,WIND PT LT WI TO WINTHROP HBR IL (ZONE),KENOSHA,06/19/2009,40,Marine Thunderstorm Wind,44.00, ,0,0,0,0,XX,CST-6,MG,28487,Z,646,MKX,0,0,C-MAN Station, , , ,1,ENE,1,ENE,KENOSHA,06/19/2009,40,42.589,-87.809,42.589,-87.809,"","A surge of warm, moist air advection at the nose of a low level jet produced a line of scattered strong thunderstorms which moved over the nearshore waters of Lake Michigan.  Thunderstorm wind gusts to around 40 knots were generated.",18
179405,WILMETTE HARBOR TO NORTHERLY ISLAND IL (ZONE),HARRISON-DEVER CRIB,06/19/2009,145,Marine Thunderstorm Wind,37.00, ,0,0,0,0,XX,CST-6,MG,30537,Z,741,LOT,0,0,C-MAN Station, , , ,0,N,0,N,HARRISON-DEVER CRIB,06/19/2009,150,41.9,-87.6,41.9,-87.6,"","Strong to severe thunderstorms moved across southern Lake Michigan during the morning hours of June 19th.",19
175938,ST JOSEPH TO SOUTH HAVEN MI (ZONE),SOUTH HAVEN HARBOR,06/19/2009,200,Marine Thunderstorm Wind,52.00, ,0,0,0,0,XX,EST-5,MG,30056,Z,844,GRR,0,0,Official NWS Observations, , , ,34,WNW,0,WNW,SOUTH HAVEN HARBOR,06/19/2009,315,42.5134,-86.9238,42.4,-86.27,"A 60 mph measured wind gust was recorded at the South Haven coastal observation site. Severe thunderstorms with wind gusts between 50 and 60 mph and continuous lightning impacted Lake Michigan waters from St. Joseph north to South Haven and Holland.","Several rounds of thunderstorm squalls brought strong winds to much of the open lake and nearshore waters. A squall moved across southern Lake Michigan during the early morning hours producing wind gusts up to 52 kts and very intense lightning from St Joseph to Holland. Other thunderstorm squalls also crossed the lake during the mid afternoon and evening hours.  They brought wind gusts of 35 to 40 kts from St Joseph to Holland and adjacent open lake waters.",20
175940,SOUTH HAVEN TO HOLLAND MI (ZONE),SOUTH HAVEN HARBOR,06/19/2009,200,Marine Thunderstorm Wind,52.00, ,0,0,0,0,XX,EST-5,MG,30056,Z,845,GRR,0,0,Official NWS Observations, , , ,39,WNW,0,WNW,SOUTH HAVEN HARBOR,06/19/2009,315,42.5818,-87.0007,42.4,-86.27,"A 60 mph measured wind gust was recorded at the South Haven coastal observation site.  Severe thunderstorms with wind gusts to 60 mph and continuous lightning impacted Lake Michigan waters from South Haven to Holland.","Several rounds of thunderstorm squalls brought strong winds to much of the open lake and nearshore waters. A squall moved across southern Lake Michigan during the early morning hours producing wind gusts up to 52 kts and very intense lightning from St Joseph to Holland. Other thunderstorm squalls also crossed the lake during the mid afternoon and evening hours.  They brought wind gusts of 35 to 40 kts from St Joseph to Holland and adjacent open lake waters.",21
179406,BURNS HARBOR TO MICHIGAN CITY IN (ZONE),MICHIGAN CITY,06/19/2009,210,Marine Thunderstorm Wind,40.00, ,0,0,0,0,XX,CST-6,MG,30537,Z,745,LOT,0,0,C-MAN Station, , , ,0,N,0,N,MICHIGAN CITY,06/19/2009,215,41.72,-86.9,41.72,-86.9,"","Strong to severe thunderstorms moved across southern Lake Michigan during the morning hours of June 19th.",22
185957,GRAND HAVEN TO WHITEHALL MI (ZONE),MUSKEGON HARBOR,06/19/2009,300,Marine Thunderstorm Wind,35.00, ,0,0,0,0,XX,EST-5,MG,30056,Z,847,GRR,0,0,C-MAN Station, , , ,0,N,0,N,MUSKEGON HARBOR,06/19/2009,335,43.23,-86.23,43.23,-86.23,"Wind gusted to 35 kts for thirty-five minutes at the GLERL observing station in Muskegon (MKGM4).  The winds were associated with a wake low and a convective complex that moved across Lake Michigan an onshore near South Haven.","Several rounds of thunderstorm squalls brought strong winds to much of the open lake and nearshore waters. A squall moved across southern Lake Michigan during the early morning hours producing wind gusts up to 52 kts and very intense lightning from St Joseph to Holland. Other thunderstorm squalls also crossed the lake during the mid afternoon and evening hours.  They brought wind gusts of 35 to 40 kts from St Joseph to Holland and adjacent open lake waters.",23
167939,MICHIGAN CITY IN TO NEW BUFFALO MI (ZONE),MICHIGAN CITY,06/19/2009,315,Marine Thunderstorm Wind,40.00, ,0,0,0,0,XX,EST-5,MG,28536,Z,46,IWX,0,0,C-MAN Station, , , ,1,NW,1,NW,MICHIGAN CITY,06/19/2009,316,41.7268,-86.9092,41.7268,-86.9092,"A 40 knot wind gust was recorded at the GLERL station near Michigan City.","A small cluster of thunderstorms developed in eastern Wisconsin and rapidly expanded eastward. A large cold pool developed and forced the convection towards the southeast acorss far southeastern Lake Michigan.",24
178893,WILMETTE HARBOR TO NORTHERLY ISLAND IL (ZONE),HARRISON-DEVER CRIB,06/19/2009,935,Marine Thunderstorm Wind,49.00, ,0,0,0,0,XX,CST-6,MG,30537,Z,741,LOT,0,0,C-MAN Station, , , ,0,N,0,N,HARRISON-DEVER CRIB,06/19/2009,940,41.9,-87.6,41.9,-87.6,"","Strong to severe thunderstorms moved across southern Lake Michigan during the morning hours of June 19th.",25
186030,SOUTH HAVEN TO HOLLAND MI (ZONE),SOUTH HAVEN HARBOR,06/19/2009,1255,Marine Thunderstorm Wind,45.00, ,0,0,0,0,XX,EST-5,MG,30056,Z,845,GRR,0,0,C-MAN Station, , , ,0,N,0,N,SOUTH HAVEN HARBOR,06/19/2009,1300,42.4,-86.27,42.4,-86.27,"A 45 kt gust was measured at South Haven GLERL sight (SVNM4) as a squall line moved onshore.  There was no evidence of strong wind gusts associated with the line in the open waters of Lake Michigan.","Several rounds of thunderstorm squalls brought strong winds to much of the open lake and nearshore waters. A squall moved across southern Lake Michigan during the early morning hours producing wind gusts up to 52 kts and very intense lightning from St Joseph to Holland. Other thunderstorm squalls also crossed the lake during the mid afternoon and evening hours.  They brought wind gusts of 35 to 40 kts from St Joseph to Holland and adjacent open lake waters.",26
179390,WILMETTE HARBOR TO NORTHERLY ISLAND IL (ZONE),HARRISON-DEVER CRIB,06/19/2009,1825,Marine Thunderstorm Wind,60.00, ,0,0,0,0,XX,CST-6,MG,30610,Z,741,LOT,0,0,C-MAN Station, , , ,0,N,0,N,HARRISON-DEVER CRIB,06/19/2009,1830,41.9,-87.6,41.9,-87.6,"","Severe thunderstorms moved across southern Lake Michigan during the evening of June 19th.",27
179391,GARY TO BURNS HARBOR IN (ZONE),BURNS HARBOR,06/19/2009,1830,Marine Thunderstorm Wind,57.00, ,0,0,0,0,XX,CST-6,MG,30610,Z,744,LOT,0,0,C-MAN Station, , , ,0,N,0,N,BURNS HARBOR,06/19/2009,1830,41.65,-87.08,41.65,-87.08,"","Severe thunderstorms moved across southern Lake Michigan during the evening of June 19th.",28
179392,BURNS HARBOR TO MICHIGAN CITY IN (ZONE),MICHIGAN CITY,06/19/2009,1850,Marine Thunderstorm Wind,43.00, ,0,0,0,0,XX,CST-6,MG,30610,Z,745,LOT,0,0,C-MAN Station, , , ,0,N,0,N,MICHIGAN CITY,06/19/2009,1855,41.72,-86.9,41.72,-86.9,"","Severe thunderstorms moved across southern Lake Michigan during the evening of June 19th.",29
186040,SOUTH HAVEN TO HOLLAND MI (ZONE),HOLLAND HARBOR,06/19/2009,1915,Marine Thunderstorm Wind,55.00, ,0,0,0,0,XX,EST-5,EG,30056,Z,845,GRR,0,0,NWS Storm Survey, , , ,0,N,0,N,HOLLAND HARBOR,06/19/2009,1945,42.78,-86.12,42.78,-86.12,"Estimated wind gusts of 55 kts occurred as a severe thunderstorm moved onshore.  Gusts were estimated from a NWS survey of tree damage along the coast in the coast in around the harbor, and analysis of amateur video taken at Holland State Park during the storm.","Several rounds of thunderstorm squalls brought strong winds to much of the open lake and nearshore waters. A squall moved across southern Lake Michigan during the early morning hours producing wind gusts up to 52 kts and very intense lightning from St Joseph to Holland. Other thunderstorm squalls also crossed the lake during the mid afternoon and evening hours.  They brought wind gusts of 35 to 40 kts from St Joseph to Holland and adjacent open lake waters.",30
186038,HOLLAND TO GRAND HAVEN MI (ZONE),HOLLAND HARBOR,06/19/2009,1915,Marine Thunderstorm Wind,55.00, ,0,0,0,0,XX,EST-5,EG,30056,Z,846,GRR,0,0,NWS Storm Survey, , , ,0,N,0,N,HOLLAND HARBOR,06/19/2009,1945,42.78,-86.12,42.78,-86.12,"Estimated wind gusts of 55 kts occurred as a severe thunderstorm moved onshore.  Gusts were estimated from a NWS survey of tree damage along the coast in the coast in around the harbor, and analysis of amateur video taken at Holland State Park during the storm.","Several rounds of thunderstorm squalls brought strong winds to much of the open lake and nearshore waters. A squall moved across southern Lake Michigan during the early morning hours producing wind gusts up to 52 kts and very intense lightning from St Joseph to Holland. Other thunderstorm squalls also crossed the lake during the mid afternoon and evening hours.  They brought wind gusts of 35 to 40 kts from St Joseph to Holland and adjacent open lake waters.",31
179395,GARY TO BURNS HARBOR IN (ZONE),BURNS HARBOR,06/19/2009,1922,Marine Thunderstorm Wind,40.00, ,0,0,0,0,XX,CST-6,MG,30610,Z,744,LOT,0,0,C-MAN Station, , , ,0,N,0,N,BURNS HARBOR,06/19/2009,1922,41.65,-87.08,41.65,-87.08,"","Severe thunderstorms moved across southern Lake Michigan during the evening of June 19th.",32
168425,NEW BUFFALO TO ST JOSEPH MI (ZONE),ST. JOSEPH HARBOR,06/19/2009,2014,Marine Thunderstorm Wind,47.00, ,0,0,0,0,XX,EST-5,MG,28629,Z,43,IWX,0,0,C-MAN Station, , , ,2,W,2,W,ST. JOSEPH HARBOR,06/19/2009,2015,42.0957,-86.5167,42.0957,-86.5167,"The St Joseph GLERL station reported a 47 knot wind gust.","A large area of rain and embedded thunderstorms moved across southern Lake Michigan during the evening hours of the 19th.",33
186062,ST JOSEPH TO SOUTH HAVEN MI (ZONE),ST. JOSEPH HARBOR,06/19/2009,2015,Marine Thunderstorm Wind,45.00, ,0,0,0,0,XX,EST-5,MG,30056,Z,844,GRR,0,0,C-MAN Station, , , ,0,N,0,N,ST. JOSEPH HARBOR,06/19/2009,2030,42.1,-86.48,42.1,-86.48,"Wind gusts up to 45 kts occurred at the St. Joseph GLERL site (SJOM4) in association with a cluster of thunderstorms that moved onshore.","Several rounds of thunderstorm squalls brought strong winds to much of the open lake and nearshore waters. A squall moved across southern Lake Michigan during the early morning hours producing wind gusts up to 52 kts and very intense lightning from St Joseph to Holland. Other thunderstorm squalls also crossed the lake during the mid afternoon and evening hours.  They brought wind gusts of 35 to 40 kts from St Joseph to Holland and adjacent open lake waters.",34
186057,SOUTH HAVEN TO HOLLAND MI (ZONE),SOUTH HAVEN HARBOR,06/19/2009,2025,Marine Thunderstorm Wind,45.00, ,0,0,0,0,XX,EST-5,MG,30056,Z,845,GRR,0,0,C-MAN Station, , , ,0,N,0,N,SOUTH HAVEN HARBOR,06/19/2009,2035,42.4,-86.27,42.4,-86.27,"Wind gusts up to 45 kts occurred at the South Haven GLERL site (SVNM4) in association with a cluster of thunderstorms that moved onshore.","Several rounds of thunderstorm squalls brought strong winds to much of the open lake and nearshore waters. A squall moved across southern Lake Michigan during the early morning hours producing wind gusts up to 52 kts and very intense lightning from St Joseph to Holland. Other thunderstorm squalls also crossed the lake during the mid afternoon and evening hours.  They brought wind gusts of 35 to 40 kts from St Joseph to Holland and adjacent open lake waters.",35
186142,WILMETTE HARBOR TO NORTHERLY ISLAND IL (ZONE),HARRISON-DEVER CRIB,07/15/2009,425,Marine Thunderstorm Wind,42.00, ,0,0,0,0,XX,CST-6,MG,31687,Z,741,LOT,0,0,C-MAN Station, , , ,0,N,0,N,HARRISON-DEVER CRIB,07/15/2009,430,41.9,-87.6,41.9,-87.6,"","Strong thunderstorms moved across parts of southern Lake Michigan during the early morning hours of July 15th.",36
186162,NORTHERLY ISLAND TO CALUMET HARBOR IL (ZONE),CALUMET HARBOR,07/16/2009,1725,Marine Thunderstorm Wind,43.00, ,0,0,0,0,XX,CST-6,EG,31690,Z,742,LOT,0,0,Trained Spotter, , , ,5,NNW,5,NNW,CALUMET HARBOR,07/16/2009,1725,41.7926,-87.5792,41.7926,-87.5792,"Wind gusts were estimated to 50 mph at the 57th Street Beach.  A lifeguard boat capsized.","Strong thunderstorms moved across parts of southern Lake Michigan during the evening hours of July 16th.",37
186194,WILMETTE HARBOR TO NORTHERLY ISLAND IL (ZONE),HARRISON-DEVER CRIB,07/24/2009,2345,Marine High Wind,52.00, ,0,0,0,0,XX,CST-6,MG,31700,Z,741,LOT,0,0,C-MAN Station, , , ,0,N,0,N,HARRISON-DEVER CRIB,07/24/2009,2345,41.9,-87.6,41.9,-87.6,"","Strong winds developed over southern Lake Michigan behind a dissipating area of showers during the late evening hours of July 24th.",38
186360,WINTHROP HARBOR TO WILMETTE HARBOR IL (ZONE),WAUKEGAN HARBOR,07/27/2009,2310,Marine High Wind,47.00, ,0,0,0,0,XX,CST-6,MG,31703,Z,740,LOT,0,0,C-MAN Station, , , ,1,SE,1,SE,WAUKEGAN HARBOR,07/27/2009,2310,42.361,-87.813,42.361,-87.813,"","Strong to severe thunderstorms moved across parts of southern Lake Michigan during the late evening hours of July 27th.  Strong winds developed behind the thunderstorms which continued into the early morning of July 28th.",39
186356,WILMETTE HARBOR TO NORTHERLY ISLAND IL (ZONE),HARRISON-DEVER CRIB,07/28/2009,30,Marine High Wind,49.00, ,0,0,0,0,XX,CST-6,MG,31703,Z,741,LOT,0,0,C-MAN Station, , , ,0,N,0,N,HARRISON-DEVER CRIB,07/28/2009,30,41.9,-87.6,41.9,-87.6,"","Strong to severe thunderstorms moved across parts of southern Lake Michigan during the late evening hours of July 27th.  Strong winds developed behind the thunderstorms which continued into the early morning of July 28th.",40
178527,NORTH PT LT TO WIND PT WI (ZONE),NORTH POINT LTHOUSE,08/08/2009,915,Marine Thunderstorm Wind,38.00, ,0,0,0,0,XX,CST-6,MG,30475,Z,645,MKX,0,0,C-MAN Station, , , ,3,SE,3,SE,NORTH POINT LTHOUSE,08/08/2009,915,43.046,-87.879,43.046,-87.879,"","A weakening complex of thunderstorms moved over the nearshore waters of Lake Michigan during the mid-morning hours on Saturday, August 8th.  The thunderstorms developed earlier in the morning from a surge of warm, moist air into central Wisconsin along with with a developing warm front.",41
178542,WIND PT LT WI TO WINTHROP HBR IL (ZONE),KENOSHA,08/09/2009,1508,Marine Thunderstorm Wind,43.00, ,0,0,0,0,XX,CST-6,MG,30476,Z,646,MKX,0,0,C-MAN Station, , , ,1,ENE,1,ENE,KENOSHA,08/09/2009,1522,42.589,-87.809,42.589,-87.809,"Strong thunderstorm moved over the nearshore waters of Kenosha producing wind gusts in excess of 34 knots for a 10-15 minute period.","Several waves of thunderstorms moved across portions of the nearshore waters of Lake Michigan during the afternoon and early evening of August 9th.  These thunderstorms were caused by an approaching cold front across western Wisconsin into Iowa.",42
178538,NORTH PT LT TO WIND PT WI (ZONE),NORTH POINT LTHOUSE,08/09/2009,1515,Marine Thunderstorm Wind,38.00, ,0,0,0,0,XX,CST-6,MG,30476,Z,645,MKX,0,0,C-MAN Station, , , ,3,SE,3,SE,NORTH POINT LTHOUSE,08/09/2009,1521,43.046,-87.879,43.046,-87.879,"Strong thunderstorm produced several minutes of strong wind gusts in excess of 34 knots over the nearshore waters of Milwaukee.  Strongest gust to 38 knots occurred at 2020 CST.","Several waves of thunderstorms moved across portions of the nearshore waters of Lake Michigan during the afternoon and early evening of August 9th.  These thunderstorms were caused by an approaching cold front across western Wisconsin into Iowa.",43
178547,NORTH PT LT TO WIND PT WI (ZONE),NORTH POINT LTHOUSE,08/09/2009,1624,Marine Thunderstorm Wind,40.00, ,0,0,500,0,XX,CST-6,MG,30476,Z,645,MKX,0,0,C-MAN Station, , , ,3,SE,3,SE,NORTH POINT LTHOUSE,08/09/2009,1645,43.046,-87.879,43.046,-87.879,"Strong thunderstorms moved over the nearshore waters of Milwaukee producing 20 minutes of gusts in excess of 34 knots.  Strongest gust to 40 knots occurred at 1625 CST.  The Racine County Sheriff Water Patrol picked up two people who were knocked off their Jet Ski by a large wave as the storm passed over Lake Michigan.  Additionally, they towed in a boater whose sailboat suffered extensive damage to its jib due to the wind gusts about 1.5 nautical miles east of Wind Point.","Several waves of thunderstorms moved across portions of the nearshore waters of Lake Michigan during the afternoon and early evening of August 9th.  These thunderstorms were caused by an approaching cold front across western Wisconsin into Iowa.",44
178549,WIND PT LT WI TO WINTHROP HBR IL (ZONE),KENOSHA,08/09/2009,1650,Marine Thunderstorm Wind,34.00, ,0,0,0,0,XX,CST-6,MG,30476,Z,646,MKX,0,0,C-MAN Station, , , ,1,ENE,1,ENE,KENOSHA,08/09/2009,1650,42.589,-87.809,42.589,-87.809,"Strong thunderstorms moved over the nearshore waters of Kenosha producing a wind gust of 34 knots.","Several waves of thunderstorms moved across portions of the nearshore waters of Lake Michigan during the afternoon and early evening of August 9th.  These thunderstorms were caused by an approaching cold front across western Wisconsin into Iowa.",45
194712,MANISTEE TO POINT BETSIE MI (ZONE),PIERPORT,08/10/2009,2021,Marine Thunderstorm Wind,50.00, ,0,0,0,0,XX,EST-5,EG,33491,Z,346,APX,0,0,Law Enforcement, , , ,1,W,1,W,PIERPORT,08/10/2009,2021,44.43,-86.2703,44.43,-86.2703,"Landfalling storms produced spotty wind damage as they came ashore.","Storms moving onshore produced gusty winds along the Lake Michigan shore.",46
